orgao_sigla,entry_type,field,original_value,current_value,eixo_original,eixo_normalizado,confidence,review_reason,servico_acao,tabela_tipo
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Consultar Boletim de Ocorrências Policiais da PRF (BOP),pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Digitalização de Documentos para a PRF,pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Obter cópia ou via de Laudo Pericial de Acidente de Trânsito (LPAT) ou Declaração de Acidente de Trânsito (DAT/CST) da PRF (LPAT),pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Obter localização de veículo recolhido pela PRF,pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Realizar cadastro de Usuário Externo do Sistema Eletrônico de Informações (SEI) da PRF,pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Registrar Comunicação de Sinistro de Trânsito - CST (antiga DAT) (CST),pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar Liberação condicionada de veículo recolhido pela PRF (DLC),pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar Vistoria Digital,pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar aplicação de prova de verificação de conhecimentos para emissão de certificado de condutor de veículo de escolta (LME),pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar ação de Educação de Trânsito e Segurança Viária à PRF,pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar confecção extemporânea de Laudo Pericial de Sinistro de Trânsito - LPST,pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar credenciamento de empresa de escolta à PRF,pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',"Solicitar cópia de auto de infração, de decisão de Defesa de Autuação ou Recurso de Multa da PRF",pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar desvinculação de multas da PRF do registro do veículo leiloado,pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar prorrogação do prazo do Recibo de Recolhimento de Documento da PRF (RRD),pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar recurso para defesa indeferida em processo de sinistros de trânsito,pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar renovação do certificado de condutor de veículo de escolta,pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar restituição de valores pagos indevidamente referentes a multas de trânsito/transporte da PRF,pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar retificação de Registro de Sinistro de Trânsito da PRF (BAT/ LPAT/ LPST),pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar serviço de escolta de cargas superdimensionadas à PRF,pactuada
PRF,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Solicitar vistoria de veículos de escolta e emissão do respectivo Certificado (CVVE) à PRF,pactuada
PRF,delivery,produto / eixo,Integração ao Pagtesouro,Integração ao Pagtesouro,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Gerar boleto de pagamento de multas da PRF,pactuada
PRF,delivery,produto / eixo,Integração ao Pagtesouro,Integração ao Pagtesouro,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Obter Nada Consta de Multas de Trânsito da PRF,pactuada
SUSEP,delivery,produto / eixo,Integração à base de dados (OUTROS),Integração à base de dados,Governança e Gestão de Dados,Governança e Gestão de Dados,medium,fuzzy=0.85,Cadastrar Associação,pactuada
ANA,risk,probabilidade / impacto / tratamento,P:Pouco provável | I:Muito alto | T:Mitigar,P:pouco provável | I:muito alto | T:mitigar,,,medium,recuperado de header de coluna,5.14 Ataque cibernético bem-sucedido,
ANA,risk,probabilidade / impacto / tratamento,P:Muito provável | I:Muito alto | T:Mitigar,P:muito provável | I:muito alto | T:mitigar,,,medium,recuperado de header de coluna,5.9 Rotatividades das equipes envolvidas na transformação digital,
ANATEL,risk,probabilidade / impacto / tratamento,P:Pouco provável | I:Muito alto | T:Mitigar,P:pouco provável | I:muito alto | T:mitigar,,,medium,recuperado de header de coluna,Descontinuidade do serviço terceirizado de desenvolvimento e manutenção de software,
ANCINE,risk,probabilidade / impacto / tratamento,P:Provável | I:médio | T:mitigar,P:provável | I:médio | T:mitigar,,,medium,recuperado de header de coluna,Rotatividades das equipes envolvidas na transformação digital,
ANEEL,risk,probabilidade / impacto / tratamento,P:provável | I:muito alto | T:mitigar,P:provável | I:muito alto | T:mitigar,,,medium,recuperado de header de coluna,Despriorização do PTD pela alta administração,
ANM,risk,probabilidade / impacto / tratamento,P:pouco provável | I:muito alto | T:,P:pouco provável | I:muito alto | T:,,,low,,Incapacidade de entrega pela fábrica de software,
ANPD,risk,probabilidade / impacto / tratamento,P:Provável | I:Muito alto | T:Aceitar ou tolerar o risco,P:provável | I:muito alto | T:aceitar,,,low,tratamento 'Aceitar ou tolerar o risco' não reconhecido (score: 0.42),Alteração na política pública,
ANPD,risk,probabilidade / impacto / tratamento,P:Pouco provável | I:Muito alto | T:Aceitar ou tolerar o risco,P:pouco provável | I:muito alto | T:aceitar,,,low,,Falta de prioridade do PTD pela alta administração,
ANS,risk,probabilidade / impacto / tratamento,P:provável | I:alto | T:mitigar,P:provável | I:alto | T:mitigar,,,medium,recuperado de header de coluna,Rotatividade das equipes envolvidas na transformação digital,
ANTAQ,risk,probabilidade / impacto / tratamento,P:Alta | I:Crítico | T:Tratar,P:muito provável | I:muito alto | T:mitigar,,,low,impacto: 'Crítico'; impacto não reconhecido (score: 0.44),Acesso indevido à rede e/ou sistemas da Agência,
ANTAQ,risk,probabilidade / impacto / tratamento,P:Média | I:Moderado | T:Aceitar,P:provável | I:médio | T:aceitar,,,medium,recuperado de header de coluna,Perda de servidores na GTGI,
CADE,risk,probabilidade / impacto / tratamento,P:1-Alto | I:2-Alto | T:3-Mitigar,P:1-Alto | I:alto | T:mitigar,,,low,recuperado de header de coluna; probabilidade não reconhecida (score: 0.40); probabilidade não reconhecida (score: 0.40); probabilidade não reconhecida (score: 0.40); probabilidade não reconhecida (score: 0.40); probabilidade não reconhecida (score: 0.40),0-Não atendimento às expectativas dos usuários,
CADE,risk,probabilidade / impacto / tratamento,P:Baixo | I:Alto | T:Mitigar,P:pouco provável | I:alto | T:mitigar,,,low,probabilidade: 'Baixo'; probabilidade não reconhecida (score: 0.44),Baixo alinhamento e comprometimento das unidades do Cade em relação ao Plano de Transformação Digita,
CADE,risk,probabilidade / impacto / tratamento,P:Médio | I:Alto | T:Transferir,P:Médio | I:alto | T:transferir,,,low,probabilidade: 'Médio'; probabilidade não reconhecida (score: 0.26); probabilidade não reconhecida (score: 0.26); probabilidade não reconhecida (score: 0.26); probabilidade não reconhecida (score: 0.26); probabilidade não reconhecida (score: 0.26),Baixo resultado das empresas contratadas relacionadas à Transformação Digital,
CADE,risk,probabilidade / impacto / tratamento,P:Médio | I:Médio | T:Mitigar,P:Médio | I:médio | T:mitigar,,,low,probabilidade: 'Médio',Falta de acesso as bases e API de outros órgãos públicos,
CENSIPAM,risk,probabilidade / impacto / tratamento,P: | I:Impacto | T:,P: | I:Impacto | T:,,,low,impacto: 'Impacto'; probabilidade não reconhecida (score: 0.00); impacto não reconhecido (score: 0.55); probabilidade não reconhecida (score: 0.00); impacto não reconhecido (score: 0.55); probabilidade não reconhecida (score: 0.00); impacto não reconhecido (score: 0.55); probabilidade não reconhecida (score: 0.00); impacto não reconhecido (score: 0.55); probabilidade não reconhecida (score: 0.00); impacto não reconhecido (score: 0.55),Risco,
CENSIPAM,risk,probabilidade / impacto / tratamento,P: | I:Impacto | T:,P: | I:Impacto | T:,,,low,impacto: 'Impacto',Risco,
CENSIPAM,risk,probabilidade / impacto / tratamento,P: | I: | T:,P: | I: | T:,,,low,impacto não reconhecido (score: 0.00); impacto não reconhecido (score: 0.00); impacto não reconhecido (score: 0.00); impacto não reconhecido (score: 0.00); impacto não reconhecido (score: 0.00),relacionados ao serviço,
CGU,risk,probabilidade / impacto / tratamento,P:Pouco provável | I:Muito alto | T:Mitigar,P:pouco provável | I:muito alto | T:mitigar,,,medium,recuperado de header de coluna,Alteração na política pública,
CNPQ,risk,probabilidade / impacto / tratamento,P:Pouco provável | I:Alto | T:Mitigar,P:pouco provável | I:alto | T:mitigar,,,medium,recuperado de header de coluna,Falta de agilidade e eficácia no atendimento às demandas (chamados e incidentes) enviadas ao CNPq.,
CODEVASF,risk,probabilidade / impacto / tratamento,P:Muito provável | I:Alto | T:Mitigar,P:muito provável | I:alto | T:mitigar,,,medium,recuperado de header de coluna,k) Atraso nos cronogramas pactuados,
CVM,risk,probabilidade / impacto / tratamento,P: | I:Alto | T:Mitigar,P: | I:alto | T:mitigar,,,low,,Atraso nos cronogramas pactuados,
CVM,risk,probabilidade / impacto / tratamento,P: | I:Muito Alto | T:Mitigar,P: | I:muito alto | T:mitigar,,,low,,Capacidade de execução da transformação digital,
CVM,risk,probabilidade / impacto / tratamento,P: | I:Alto | T:Mitigar,P: | I:alto | T:mitigar,,,low,,Disponibilidade dos donos de serviço para atuação na transformação,
CVM,risk,probabilidade / impacto / tratamento,P: | I:Alto | T:Mitigar,P: | I:alto | T:mitigar,,,low,,Incompatibilidade entre o tempo da transformação do serviço e necessidade de alteração normativa,
DNOCS,risk,probabilidade / impacto / tratamento,P:Pouco provável | I:Alto | T:Avaliar o impacto de cada cenário no Plano de,P:pouco provável | I:alto | T:Avaliar o impacto de cada cenário no Plano de,,,low,tratamento 'Avaliar o impacto de cada cenário no Plano de' não reconhecido (score: 0.23); tratamento 'Avaliar o impacto de cada cenário no Plano de' não reconhecido (score: 0.23); tratamento 'Avaliar o impacto de cada cenário no Plano de' não reconhecido (score: 0.23); tratamento 'Avaliar o impacto de cada cenário no Plano de' não reconhecido (score: 0.23); tratamento 'Avaliar o impacto de cada cenário no Plano de' não reconhecido (score: 0.23),Alteração da política pública relacionada ao PTD,
